18.10.14,Orbit,PENTA,cache,10:16
18.10.14,LDLC,Titan,cache,16:6
18.10.14,Titan,LDLC,season,4:16
18.10.14,Natus Vincere,LDLC,inferno,7:16
18.10.14,Natus Vincere,LDLC,overpass,8:16
18.10.14,Epsilon,Titan,cache,13:16
18.10.14,Epsilon,Titan,dust2,10:16
17.10.14,Russia,Denmark,inferno,8:16
17.10.14,Denmark,Slovakia,dust2,15:15
17.10.14,Poland,Belarus,dust2,16:10
17.10.14,Russia,Slovakia,inferno,16:4
16.10.14,Epsilon,myXMG,inferno,16:5
16.10.14,Bosnia &amp; Herzegovina,Czech Republic,mirage,16:11
16.10.14,Virtus.pro,HellRaisers,inferno,16:9
16.10.14,HellRaisers,Virtus.pro,overpass,20:22
16.10.14,HellRaisers,Virtus.pro,cache,16:2
16.10.14,fnatic,LDLC,inferno,5:16
16.10.14,LDLC,fnatic,dust2,16:13
16.10.14,fnatic,LDLC,cache,16:11
16.10.14,Belarus,Belgium,mirage,16:3
16.10.14,Natus Vincere,Isak,dust2,16:4
16.10.14,Norway,France,mirage,12:16
15.10.14,ePlay,eliminacja,cobblestone,16:10
15.10.14,Netherlands,Ukraine,dust2,16:11
15.10.14,31337,noMERCY,cobblestone,15:15
15.10.14,Hungary,Ukraine,mirage,4:16
15.10.14,fnatic,Titan,inferno,16:6
15.10.14,fnatic,Titan,cache,12:16
15.10.14,Titan,fnatic,mirage,10:16
15.10.14,AMNESIA,HAXCON,cobblestone,12:16
15.10.14,ESC,ALSEN,cobblestone,16:2
15.10.14,mousesports,LDLC,overpass,10:16
15.10.14,LDLC,mousesports,mirage,14:16
15.10.14,mousesports,LDLC,dust2,6:16
14.10.14,NiP,dignitas,dust2,3:16
14.10.14,NiP,dignitas,inferno,14:16
14.10.14,CPH Wolves,fnatic,cache,12:16
14.10.14,CPH Wolves,fnatic,inferno,13:16
14.10.14,UNNAMED,Nostalgie,dust2,12:16
14.10.14,Nostalgie,UNNAMED,season,16:9
13.10.14,ESC,fnatic,cobblestone,9:16
13.10.14,fnatic,ESC,overpass,14:16
13.10.14,ESC,fnatic,mirage,9:16
13.10.14,fnatic,ESC,cache,16:12
12.10.14,Turkey,France,dust2,5:16
12.10.14,Serbia,Germany,inferno,6:16
12.10.14,Sweden,Portugal,inferno,16:3
12.10.14,Netherlands,Bosnia &amp; Herzegovina,mirage,16:2
12.10.14,Portugal,Germany,dust2,16:14
12.10.14,Belgium,Norway,dust2,10:16
12.10.14,eliminacja,HAXCON,dust2,8:16
12.10.14,Titan,Bad Monkey,mirage,16:8
12.10.14,Bad Monkey,Titan,dust2,2:16
12.10.14,AMNESIA,ePlay,dust2,16:5
12.10.14,ALSEN,AMNESIA,nuke,10:16
12.10.14,Titan,Virtus.pro,mirage,12:16
12.10.14,Titan,Virtus.pro,cache,4:16
12.10.14,eliminacja,AMNESIA,cobblestone,8:16
12.10.14,In-Finity,Bravado,nuke,12:16
12.10.14,Bravado,In-Finity,cache,16:14
12.10.14,Bravado,In-Finity,dust2,16:8
11.10.14,eNergy,Damage Control,mirage,19:22
11.10.14,eNergy,Damage Control,dust2,7:16
11.10.14,Damage Control,eNergy,cache,3:16
11.10.14,x6tence,LDLC,cache,9:16
11.10.14,LDLC,x6tence,dust2,16:14
11.10.14,Titan,Bad Monkey,dust2,16:1
11.10.14,Netherlands,Kazakhstan,dust2,16:8
11.10.14,Damage Control,In-Finity,mirage,11:16
11.10.14,In-Finity,Damage Control,dust2,5:16
11.10.14,Damage Control,In-Finity,cache,11:16
11.10.14,eNergy,Bravado,nuke,17:19
11.10.14,eNergy,Bravado,cache,16:12
11.10.14,eNergy,Bravado,dust2,14:16
10.10.14,Turkey,Belarus,nuke,10:16
10.10.14,dignitas,MTW,dust2,16:6
10.10.14,MTW,dignitas,overpass,4:16
10.10.14,Portugal,Finland,dust2,12:16
9.10.14,Macedonia,Denmark,dust2,1:16
9.10.14,fnatic,Virtus.pro,cache,7:16
9.10.14,Epsilon,Titan,cache,4:16
9.10.14,dignitas,HellRaisers,mirage,16:5
9.10.14,NiP,LDLC,inferno,9:16
9.10.14,ALTERNATE,Virtus.pro,inferno,4:16
9.10.14,ALTERNATE,Virtus.pro,mirage,16:14
9.10.14,ALTERNATE,Virtus.pro,cache,17:19
9.10.14,dignitas,Titan,overpass,7:16
9.10.14,fnatic,HellRaisers,cache,16:9
9.10.14,fnatic,HellRaisers,mirage,16:9
9.10.14,Virtus.pro,dignitas,overpass,16:7
9.10.14,iBUYPOWER,LunatiK,dust2,31:27
8.10.14,LDLC,Titan,overpass,16:2
8.10.14,ePlay,HAXCON,cobblestone,16:2
8.10.14,fnatic,dignitas,inferno,16:6
8.10.14,ALSEN,noMERCY,cobblestone,16:11
8.10.14,Epsilon,Property,dust2,15:19
8.10.14,Property,Epsilon,cache,1:16
8.10.14,HellRaisers,NiP,mirage,16:12
8.10.14,ESC,31337,cobblestone,16:11
8.10.14,Property,Epsilon,mirage,16:4
8.10.14,Epsilon,Virtus.pro,mirage,6:16
8.10.14,Epsilon,HellRaisers,cache,14:16
8.10.14,fnatic,Property,inferno,16:5
7.10.14,HellRaisers,Titan,cache,16:1
7.10.14,Epsilon,dignitas,dust2,7:16
7.10.14,Ukraine,Bosnia &amp; Herzegovina,mirage,12:16
7.10.14,LDLC,Virtus.pro,cache,21:16
7.10.14,NiP,fnatic,dust2,13:16
7.10.14,Epsilon,ALTERNATE,cache,13:16
7.10.14,Nostalgie,dAT,mirage,9:16
7.10.14,Nostalgie,dAT,cache,15:21
7.10.14,Epsilon,ALTERNATE,dust2,17:19
7.10.14,mousesports,Property,cobblestone,16:6
7.10.14,Property,mousesports,inferno,14:16
7.10.14,mousesports,Property,cache,13:16
7.10.14,Property,mousesports,dust2,10:16
7.10.14,dignitas,Titan,inferno,16:11
6.10.14,Epsilon,LDLC,dust2,11:16
6.10.14,Virtus.pro,Titan,nuke,16:7
6.10.14,NiP,dignitas,overpass,9:16
6.10.14,Faith,es4x,dust2,21:18
6.10.14,es4x,Faith,inferno,7:16
6.10.14,ESC,AMNESIA,overpass,16:10
6.10.14,31337,eliminacja,overpass,16:10
6.10.14,LDLC,dignitas,dust2,16:13
6.10.14,France,Belgium,dust2,16:9
5.10.14,mousesports,Natus Vincere,overpass,16:10
5.10.14,Natus Vincere,mousesports,mirage,9:16
5.10.14,3DMAX,GPlay,nuke,19:16
5.10.14,3DMAX,GPlay,cache,16:4
5.10.14,Macedonia,Latvia,inferno,16:13
5.10.14,sAw's team,juho's team,mirage,16:5
5.10.14,juho's team,sAw's team,nuke,9:16
5.10.14,sAw's team,naSu's team,nuke,16:12
5.10.14,mousesports,PB,dust2,16:3
5.10.14,PB,mousesports,season,16:9
5.10.14,mousesports,PB,cache,16:5
5.10.14,sAw's team,juho's team,dust2,16:19
5.10.14,naSu's team,fAlsu's team,cache,16:14
5.10.14,sAw's team,naSu's team,mirage,16:14
5.10.14,juho's team,fAlsu's team,inferno,16:3
5.10.14,London C,partyastronauts,nuke,16:12
5.10.14,partyastronauts,London C,mirage,11:16
5.10.14,Twista's team,osku's team,cache,16:6
5.10.14,juho's team,KIPSIk's team,dust2,16:10
5.10.14,PB,GPlay,inferno,4:16
5.10.14,GPlay,PB,dust2,16:8
5.10.14,Twista's team,naSu's team,cache,13:16
5.10.14,juho's team,sAw's team,mirage,15:15
5.10.14,KIPSIk's team,fAlsu's team,dust2,12:16
5.10.14,Natus Vincere,HellRaisers,overpass,16:13
5.10.14,Natus Vincere,HellRaisers,dust2,6:16
5.10.14,HellRaisers,Natus Vincere,cache,16:6
5.10.14,Natus Vincere,HellRaisers,mirage,16:1
5.10.14,naSu's team,osku's team,cache,16:9
5.10.14,juho's team,fAlsu's team,inferno,16:14
5.10.14,KIPSIk's team,naSu's team,dust2,16:8
5.10.14,sAw's team,Twista's team,dust2,13:16
5.10.14,mousesports,3DMAX,dust2,4:16
5.10.14,mousesports,3DMAX,nuke,14:16
5.10.14,mousesports,3DMAX,mirage,16:7
5.10.14,osku's team,juho's team,mirage,11:16
5.10.14,naSu's team,fAlsu's team,dust2,13:16
5.10.14,KIPSIk's team,sAw's team,mirage,11:16
5.10.14,Twista's team,KIPSIk's team,cache,15:15
5.10.14,fAlsu's team,osku's team,dust2,16:11
5.10.14,sAw's team,naSu's team,nuke,16:13
5.10.14,Twista's team,juho's team,mirage,15:15
5.10.14,KIPSIk's team,osku's team,dust2,16:12
5.10.14,sAw's team,fAlsu's team,dust2,16:10
5.10.14,naSu's team,juho's team,dust2,16:10
5.10.14,sAw's team,osku's team,mirage,16:6
5.10.14,fAlsu's team,Twista's team,dust2,16:6
5.10.14,HellRaisers,Virtus.pro,overpass,16:9
5.10.14,HellRaisers,Virtus.pro,inferno,8:16
5.10.14,HellRaisers,Virtus.pro,mirage,22:19
5.10.14,Menace,ROTY,cache,4:16
5.10.14,ROTY,Menace,dust2,16:7
5.10.14,Hanat auki,jyntt&auml;,dust2,12:16
5.10.14,Hanat auki,jyntt&auml;,cache,9:16
4.10.14,ROTY,jyntt&auml;,mirage,16:12
4.10.14,ROTY,jyntt&auml;,nuke,16:5
4.10.14,dignitas,mousesports,mirage,16:11
4.10.14,mousesports,dignitas,overpass,1:16
4.10.14,Natus Vincere,mousesports,overpass,17:19
4.10.14,Playing Ducks,3DMAX,dust2,10:16
4.10.14,Playing Ducks,3DMAX,mirage,9:16
4.10.14,Menace,Hanat auki,mirage,16:3
4.10.14,Menace,Hanat auki,inferno,16:9
4.10.14,Hanat auki,GL SHAKER,cache,15:15
4.10.14,jyntt&auml;,Superstars,mirage,16:14
4.10.14,mousesports,dope,cache,16:5
4.10.14,Menace,GL SHAKER,inferno,16:13
4.10.14,myMDL,Superstars,mirage,10:16
4.10.14,ESC,PB,mirage,8:16
4.10.14,ROTY,jyntt&auml;,mirage,15:15
4.10.14,Menace,Hanat auki,dust2,16:3
4.10.14,GL SHAKER,ROTY,cache,6:16
4.10.14,Menace,Superstars,mirage,15:15
4.10.14,jyntt&auml;,GL SHAKER,inferno,16:13
4.10.14,myMDL,Hanat auki,mirage,14:16
4.10.14,Menace,myMDL,dust2,16:9
4.10.14,Hanat auki,ROTY,dust2,9:16
4.10.14,GPlay,GGWP.pro,nuke,16:7
4.10.14,GGWP.pro,GPlay,dust2,7:16
4.10.14,Natus Vincere,HellRaisers,inferno,16:12
4.10.14,Natus Vincere,HellRaisers,mirage,16:14
4.10.14,myMDL,GL SHAKER,mirage,13:16
4.10.14,Menace,jyntt&auml;,dust2,16:9
4.10.14,ROTY,Superstars,dust2,16:3
4.10.14,ROTY,myMDL,mirage,13:16
4.10.14,jyntt&auml;,Hanat auki,mirage,16:10
4.10.14,Superstars,GL SHAKER,dust2,16:6
4.10.14,Cyborg Factory,nEophyte,mirage,5:16
4.10.14,nEophyte,Cyborg Factory,dust2,16:2
4.10.14,nEophyte,Cyborg Factory,season,16:8
4.10.14,ROTY,Menace,mirage,14:16
4.10.14,Superstars,Hanat auki,mirage,10:16
4.10.14,myMDL,jyntt&auml;,inferno,7:16
4.10.14,Virtus.pro,myXMG,dust2,16:13
4.10.14,Virtus.pro,myXMG,mirage,16:6
4.10.14,pow,Nface.GM,inferno,16:13
4.10.14,pow,Nface.GM,cache,16:11
4.10.14,TyLoo,Nface.GM,nuke,12:16
4.10.14,TyLoo,Nface.GM,train,8:16
4.10.14,TyLoo,Nface.GM,inferno,16:9
3.10.14,Nface.GM,pow,cache,4:16
3.10.14,pow,Nface.GM,inferno,16:12
3.10.14,Nface.GM,pow,nuke,16:2
3.10.14,TyLoo,ZZCY,nuke,16:7
3.10.14,TyLoo,ZZCY,mirage,16:6
3.10.14,Natus Vincere,Virtus.pro,inferno,16:7
3.10.14,Natus Vincere,Virtus.pro,season,16:14
3.10.14,Virtus.pro,Natus Vincere,mirage,19:16
3.10.14,TyLoo,pow,nuke,23:25
3.10.14,TyLoo,pow,cache,16:14
3.10.14,pow,TyLoo,inferno,16:7
3.10.14,HellRaisers,myXMG,inferno,16:11
3.10.14,myXMG,HellRaisers,mirage,7:16
3.10.14,HellRaisers,myXMG,overpass,8:16
3.10.14,ZZCY,Nface.GM,cache,3:16
3.10.14,Nface.GM,ZZCY,dust2,16:12
2.10.14,LDLC,fnatic,cache,5:16
2.10.14,NiP,Epsilon,dust2,16:11
2.10.14,Epsilon,fnatic,dust2,7:16
2.10.14,NiP,CPH Wolves,nuke,16:14
2.10.14,CPH Wolves,NiP,dust2,9:16
2.10.14,Titan,fnatic,dust2,12:16
2.10.14,NiP,LDLC,inferno,9:16
2.10.14,NiP,LDLC,overpass,13:16
2.10.14,iBUYPOWER,Cloud9,overpass,10:16
2.10.14,NetcodeGuides.com,LunatiK,nuke,16:10
2.10.14,Mobility,savage,inferno,16:13
1.10.14,HellRaisers,Epsilon,mirage,16:6
1.10.14,LDLC,HellRaisers,overpass,21:18
1.10.14,Sweden,Germany,inferno,15:15
1.10.14,noMERCY,HAXCON,mirage,16:5
1.10.14,Titan,NiP,inferno,16:5
1.10.14,ALSEN,ePlay,mirage,16:10
1.10.14,Epsilon,HellRaisers,inferno,31:29
1.10.14,CPH Wolves,Isak,dust2,16:4
1.10.14,CPH Wolves,Isak,cache,16:13
1.10.14,LDLC,fnatic,cache,8:16
1.10.14,NiP,Isak,dust2,16:8
1.10.14,Norway,Belarus,dust2,16:14
1.10.14,AMNESIA,31337,mirage,1:16
1.10.14,CPH Wolves,LDLC,inferno,11:16
1.10.14,Virtus.pro,NiP,season,12:16
30.9.14,Turkey,Norway,inferno,14:16
30.9.14,31337,ePlay,nuke,5:16
30.9.14,noMERCY,eliminacja,nuke,16:10
30.9.14,Titan,NiP,inferno,19:16
30.9.14,NiP,Titan,cache,7:16
30.9.14,Titan,Virtus.pro,cache,16:14
30.9.14,Turkey,Poland,inferno,3:16
29.9.14,Serbia,Sweden,inferno,5:16
29.9.14,LDLC,NiP,cache,16:8
29.9.14,NiP,LDLC,inferno,10:16
29.9.14,Virtus.pro,OverGaming,cache,16:5
29.9.14,CPH Wolves,Titan,cache,16:19
29.9.14,CPH Wolves,LDLC,dust2,4:16
29.9.14,Titan,HellRaisers,mirage,16:11
29.9.14,Latvia,Denmark,inferno,8:16
28.9.14,Virtus.pro,The Lone Rangers,cache,16:5
28.9.14,iGamerz,Bizounours,dust2,16:8
28.9.14,Serbia,Finland,mirage,16:12
28.9.14,iGamerz,Bizounours,mirage,16:7
28.9.14,Planetkey,Orbit,inferno,16:7
28.9.14,Planetkey,Orbit,mirage,16:7
28.9.14,OverGaming,NiP,inferno,2:16
28.9.14,ESC,HAXCON,nuke,16:8
28.9.14,PENTA,myXMG,mirage,14:16
28.9.14,PENTA,myXMG,dust2,16:4
28.9.14,PENTA,myXMG,inferno,8:16
28.9.14,Planetkey,Outbreak,inferno,16:12
28.9.14,ZYLEX,Orbit,mirage,13:16
28.9.14,AliGon,PENTA,dust2,8:16
28.9.14,Netherlands,Czech Republic,dust2,16:8
28.9.14,fusd0,myXMG,inferno,3:16
28.9.14,NiP,Virtus.pro,inferno,7:16
28.9.14,Finland,Sweden,mirage,16:13
28.9.14,HellRaisers,Virtus.pro,inferno,2:16
27.9.14,NiP,Epsilon,dust2,8:16
27.9.14,Epsilon,A-Gaming,cache,16:2
27.9.14,Epsilon,The Lone Rangers,cache,15:15
27.9.14,Titan,dAT,mirage,15:15
27.9.14,Titan,Virtus.pro,cache,12:16
27.9.14,dAT,Virtus.pro,mirage,15:15
26.9.14,OverGaming,dAT,inferno,16:14
26.9.14,Natus Vincere,CPH Wolves,dust2,16:7
26.9.14,CPH Wolves,dAT,nuke,16:11
26.9.14,Natus Vincere,OverGaming,season,15:15
26.9.14,LDLC,Titan,cache,15:19
26.9.14,Titan,LDLC,mirage,16:4
26.9.14,CPH Wolves,OverGaming,dust2,16:14
26.9.14,dAT,Natus Vincere,mirage,8:16
26.9.14,fnatic,Titan,dust2,1:16
26.9.14,fnatic,Titan,inferno,11:16
26.9.14,HellRaisers,Orbit,mirage,16:6
26.9.14,Epsilon,HellRaisers,dust2,15:15
26.9.14,HellRaisers,The Lone Rangers,dust2,16:3
26.9.14,LDLC,3DMAX,dust2,16:12
26.9.14,LDLC,3DMAX,cache,16:8
25.9.14,3DMAX,dignitas,dust2,19:17
25.9.14,CPH Wolves,3DMAX,cache,13:16
25.9.14,Orbit,Epsilon,inferno,14:16
25.9.14,dignitas,fnatic,cache,16:19
25.9.14,OverGaming,Virtus.pro,cache,16:4
25.9.14,Hungary,Bosnia &amp; Herzegovina,inferno,16:13
25.9.14,CPH Wolves,dignitas,inferno,14:16
25.9.14,Natus Vincere,Virtus.pro,season,13:16
25.9.14,3DMAX,fnatic,cache,4:16
25.9.14,NiP,Titan,dust2,13:16
25.9.14,Titan,ALTERNATE,cache,16:12
25.9.14,NiP,LDLC,inferno,3:16
25.9.14,LDLC,Titan,mirage,16:12
25.9.14,NiP,ALTERNATE,inferno,16:8
25.9.14,Cloud9,savage,nuke,16:3
25.9.14,iBUYPOWER,NetcodeGuides.com,nuke,16:14
24.9.14,fnatic,HellRaisers,dust2,12:16
24.9.14,fnatic,HellRaisers,mirage,16:13
24.9.14,HellRaisers,Property,mirage,13:16
24.9.14,Property,HellRaisers,dust2,11:16
23.9.14,Natus Vincere,3DMAX,dust2,16:11
23.9.14,The Lone Rangers,NiP,cache,3:16
23.9.14,LDLC,A-Gaming,dust2,16:6
23.9.14,A-Gaming,The Lone Rangers,cache,7:16
23.9.14,k1ck,Property,dust2,8:16
23.9.14,k1ck,Property,inferno,10:16
23.9.14,Czech Republic,Kazakhstan,dust2,10:16
23.9.14,mousesports,Virtus.pro,mirage,16:13
23.9.14,Natus Vincere,MTW,dust2,16:8
23.9.14,MTW,Natus Vincere,mirage,4:16
23.9.14,LDLC,Orbit,mirage,16:8
23.9.14,NiP,LDLC,cache,15:15
23.9.14,HellRaisers,A-Gaming,mirage,16:13
23.9.14,NeverPlay,NO SIR!,cache,11:16
23.9.14,NeverPlay,NO SIR!,dust2,8:16
23.9.14,Property,myXMG,dust2,16:10
23.9.14,HellRaisers,NiP,overpass,11:16
23.9.14,Vination,NeverPlay,cache,12:16
23.9.14,k1ck,EZpeezy,dust2,16:9
23.9.14,NO SIR!,Orbit,dust2,16:3
22.9.14,ESC,Titan,cache,5:16
22.9.14,ALTERNATE,myXMG fe,mirage,16:5
22.9.14,myXMG fe,ALTERNATE,inferno,2:16
22.9.14,Natus Vincere,Titan,season,16:14
22.9.14,London C,OverGaming,mirage,19:16
22.9.14,OverGaming,London C,dust2,16:8
22.9.14,OverGaming,London C,cache,16:13
22.9.14,LDLC,HellRaisers,dust2,16:13
22.9.14,Natus Vincere,dAT,mirage,16:5
22.9.14,AMNESIA,noMERCY,inferno,5:16
22.9.14,Natus Vincere,HellRaisers,mirage,16:10
22.9.14,Belgium,Poland,mirage,9:16
22.9.14,NiP,A-Gaming,nuke,16:3
21.9.14,myXMG,NiP,overpass,13:16
21.9.14,United Kingdom,Russia,dust2,5:16
21.9.14,A-Gaming,myXMG,dust2,3:16
21.9.14,dAT,ESC,nuke,7:16
21.9.14,Epsilon fe,OverGaming,mirage,13:16
21.9.14,Epsilon fe,OverGaming,dust2,4:16
21.9.14,A-Gaming,Orbit,mirage,13:16
21.9.14,Latvia,Russia,dust2,6:16
21.9.14,myXMG,Orbit,season,13:16
21.9.14,dignitas,London C,cache,16:8
21.9.14,London C,dignitas,inferno,13:16
21.9.14,dignitas,London C,dust2,14:16
21.9.14,31337,HAXCON,inferno,16:9
21.9.14,ALSEN,eliminacja,inferno,16:6
21.9.14,ePlay,ESC,inferno,14:16
19.9.14,The Lone Rangers,Orbit,dust2,16:8
19.9.14,Nostalgie,myXMG,dust2,16:19
19.9.14,Epsilon,fnatic,dust2,4:16
19.9.14,Epsilon,fnatic,cache,8:16
19.9.14,ESC,OverGaming,mirage,6:16
19.9.14,CPH Wolves,mousesports,cache,16:2
19.9.14,fnatic,dignitas,inferno,16:9
19.9.14,myXMG,The Lone Rangers,dust2,16:8
19.9.14,myXMG,HellRaisers,inferno,10:16
19.9.14,ESC,Natus Vincere,season,6:16
19.9.14,Natus Vincere,OneShot,season,16:6
18.9.14,fnatic,HellRaisers,cache,16:8
18.9.14,Titan,Virtus.pro,mirage,16:11
18.9.14,London C,Epsilon fe,dust2,16:2
18.9.14,Epsilon fe,London C,mirage,5:16
18.9.14,CPH Wolves,myXMG,dust2,16:12
18.9.14,CPH Wolves,myXMG,mirage,19:17
18.9.14,NiP,dignitas,dust2,4:16
18.9.14,Epsilon,LDLC,cache,16:14
18.9.14,dAT,HellRaisers,mirage,12:16
18.9.14,Virtus.pro,mousesports,mirage,16:14
18.9.14,mousesports,Virtus.pro,overpass,19:15
18.9.14,mousesports,Virtus.pro,cache,11:16
18.9.14,97club,es4x,cache,16:4
18.9.14,es4x,97club,mirage,4:16
18.9.14,97club,es4x,dust2,7:16
18.9.14,ESC,OneShot,dust2,16:8
18.9.14,CPH Wolves,Virtus.pro,cache,15:15
18.9.14,savage,LunatiK,inferno,6:16
18.9.14,Mobility,Cloud9,mirage,2:16
17.9.14,HellRaisers,Titan,cache,10:16
17.9.14,dignitas,Epsilon,overpass,16:8
17.9.14,Planetkey,3DMAX,nuke,14:16
17.9.14,Epsilon,myXMG fe,cache,16:2
17.9.14,NiP,fnatic,inferno,16:12
17.9.14,Epsilon,myXMG fe,mirage,16:4
17.9.14,Planetkey,dAT,nuke,14:16
17.9.14,Virtus.pro,LDLC,cache,14:16
17.9.14,dAT,3DMAX,nuke,5:16
17.9.14,ALTERNATE,fnatic,inferno,11:16
17.9.14,fnatic,ALTERNATE,cache,16:7
17.9.14,Nostalgie,Orbit,mirage,13:16
17.9.14,LunatiK,Mobility,inferno,16:12
16.9.14,LDLC,myXMG,inferno,16:6
16.9.14,LDLC,The Lone Rangers,dust2,16:4
16.9.14,Planetkey,HellRaisers,mirage,19:22
16.9.14,fnatic,dAT,mirage,16:10
16.9.14,fnatic,dAT,nuke,16:10
16.9.14,myXMG,Virtus.pro,overpass,13:16
16.9.14,Epsilon,CPH Wolves,overpass,16:4
16.9.14,Epsilon,CPH Wolves,inferno,16:10
16.9.14,CPH Wolves,Epsilon,mirage,6:16
16.9.14,Epsilon,CPH Wolves,dust2,13:16
16.9.14,CPH Wolves,Epsilon,cache,19:17
16.9.14,Virtus.pro,OneShot,mirage,16:1
16.9.14,NiP,LDLC,dust2,14:16
16.9.14,NiP,LDLC,inferno,12:16
16.9.14,London C,dAT,overpass,11:16
16.9.14,dAT,London C,inferno,16:6
16.9.14,London C,dAT,mirage,16:12
16.9.14,Poland,France,dust2,11:16
16.9.14,HellRaisers,3DMAX,nuke,16:10
16.9.14,OneShot,CPH Wolves,dust2,3:16
16.9.14,Epsilon,myXMG,inferno,16:13
15.9.14,Belgium,Turkey,dust2,16:7
15.9.14,mousesports,myXMG,dust2,8:16
15.9.14,NiP,Orbit,dust2,16:10
15.9.14,Orbit,myXMG,dust2,14:16
15.9.14,OverGaming,dignitas,inferno,8:16
15.9.14,OverGaming,dignitas,nuke,18:22
15.9.14,Epsilon,LDLC,dust2,16:3
15.9.14,Orbit,mousesports,dust2,14:16
15.9.14,Titan,OneShot,dust2,16:6
15.9.14,Virtus.pro,Orbit,mirage,10:16
15.9.14,Virtus.pro,Nostalgie,mirage,16:6
15.9.14,OverGaming,OneShot,inferno,16:9
15.9.14,ALTERNATE,FiMAGi,cache,16:7
14.9.14,OneShot,dAT,inferno,16:13
14.9.14,ESC,CPH Wolves,cache,14:16
14.9.14,ESC,Virtus.pro,mirage,15:15
14.9.14,Epsilon,LDLC,inferno,9:16
14.9.14,LDLC,Epsilon,cache,16:5
14.9.14,Kazakhstan,Ukraine,dust2,9:16
14.9.14,Titan,OverGaming,inferno,16:14
14.9.14,CPH Wolves,Titan,cache,15:15
11.9.14,LDLC,Titan,cache,17:21
11.9.14,Switzerland,Sweden,mirage,1:16
11.9.14,CPH Wolves,mousesports,cobblestone,10:16
11.9.14,mousesports,CPH Wolves,dust2,15:19
11.9.14,CPH Wolves,mousesports,overpass,6:16
11.9.14,Epsilon,Virtus.pro,cache,22:26
11.9.14,Hungary,Kazakhstan,nuke,7:16
11.9.14,iBUYPOWER,savage,cache,16:10
11.9.14,NetcodeGuides.com,Cloud9,dust2,6:16
10.9.14,dignitas,HellRaisers,nuke,31:28
10.9.14,Epsilon,Titan,cache,4:16
10.9.14,fnatic,Virtus.pro,cache,16:14
10.9.14,NiP,LDLC,inferno,16:5
10.9.14,myXMG,Virtus.pro,mirage,3:16
10.9.14,Virtus.pro,myXMG,overpass,16:13
10.9.14,NiP,HellRaisers,overpass,16:2
9.9.14,Slovakia,Macedonia,mirage,16:1
9.9.14,NiP,fnatic,inferno,7:16
9.9.14,fnatic,NiP,dust2,16:0
9.9.14,mousesports,fnatic,mirage,6:16
9.9.14,mousesports,fnatic,dust2,1:16
9.9.14,Belarus,France,mirage,4:16
8.9.14,Finland,Germany,mirage,16:10
8.9.14,fnatic,Virtus.pro,inferno,16:7
8.9.14,fnatic,Virtus.pro,mirage,16:3
8.9.14,Virtus.pro,fnatic,cache,14:16
7.9.14,United Kingdom,Denmark,nuke,10:16
7.9.14,Kazakhstan,Bosnia &amp; Herzegovina,mirage,10:16
6.9.14,mousesports,Planetkey,mirage,12:16
6.9.14,mousesports,Planetkey,inferno,16:14
6.9.14,mousesports,Planetkey,dust2,13:16
6.9.14,mousesports,Playing Ducks,cache,16:8
6.9.14,Playing Ducks,mousesports,mirage,6:16
6.9.14,Planetkey,MTW,nuke,16:5
6.9.14,MTW,Planetkey,dust2,12:16
5.9.14,dAT,UNNAMED,train,13:16
5.9.14,dAT,UNNAMED,nuke,16:10
5.9.14,dAT,UNNAMED,cache,23:26
4.9.14,Virtus.pro,dignitas,season,16:11
4.9.14,Norway,Poland,mirage,5:16
4.9.14,NiP,Titan,nuke,16:11
4.9.14,Hungary,Netherlands,mirage,13:16
4.9.14,Ukraine,Czech Republic,mirage,16:7
4.9.14,fnatic,Epsilon,inferno,16:10
4.9.14,Serbia,Portugal,inferno,16:14
4.9.14,LDLC,HellRaisers,inferno,16:11
4.9.14,Slovakia,Latvia,dust2,16:10
4.9.14,dAT,Faith,mirage,16:9
4.9.14,dAT,Faith,inferno,16:10
4.9.14,LunatiK,Cloud9,dust2,11:16
4.9.14,Mobility,iBUYPOWER,inferno,10:16
4.9.14,NetcodeGuides.com,savage,cache,16:10
3.9.14,NiP,Epsilon,inferno,16:12
3.9.14,HellRaisers,Virtus.pro,mirage,3:16
3.9.14,LDLC,dignitas,dust2,16:11
3.9.14,fnatic,Titan,inferno,16:12
2.9.14,Faith,97club,nuke,0:16
2.9.14,97club,Faith,mirage,16:10
2.9.14,Faith,97club,dust2,21:19
1.9.14,NiP,Virtus.pro,dust2,13:16
1.9.14,NiP,Virtus.pro,inferno,19:16
1.9.14,NiP,Virtus.pro,overpass,16:11
1.9.14,Virtus.pro,NiP,mirage,16:1
1.9.14,NiP,Virtus.pro,nuke,9:16
31.8.14,fnatic,Natus Vincere,dust2,16:14
31.8.14,Natus Vincere,fnatic,train,16:11
31.8.14,fnatic,Natus Vincere,inferno,16:3
31.8.14,Natus Vincere,fnatic,mirage,19:17
31.8.14,Natus Vincere,HellRaisers,mirage,16:8
31.8.14,Natus Vincere,HellRaisers,inferno,16:11
31.8.14,Natus Vincere,HellRaisers,dust2,5:16
31.8.14,myXMG,HellRaisers,inferno,8:16
31.8.14,HellRaisers,myXMG,dust2,16:8
30.8.14,fnatic,Natus Vincere,inferno,16:6
30.8.14,Natus Vincere,fnatic,mirage,11:16
30.8.14,Natus Vincere,HellRaisers,inferno,16:14
30.8.14,Natus Vincere,HellRaisers,dust2,16:6
